"datetime","machineID","volt","rotate","pressure","vibration"
2015-02-07 00:00:00,1,181.047901571406,433.987338060449,99.7497471855784,39.5858262782649
2015-02-08 00:00:00,1,184.083821743344,450.2275288129,87.6973797069792,30.8312627133489
2015-02-09 00:00:00,1,185.713071363974,456.084135325484,104.762696213918,37.8818024499846
2015-02-10 00:00:00,1,197.575446598624,440.520948068174,97.5594727286442,46.5427367145164
2015-02-11 00:00:00,1,161.647705907606,558.965174872977,99.2773417736057,35.1982835015558
2015-02-12 00:00:00,1,171.210505808667,389.791153916302,90.2992115376362,40.139654212878
2015-02-13 00:00:00,1,163.378650670398,425.605203170417,99.0981067032811,32.7559805036117
2015-02-14 00:00:00,1,164.357155183128,439.2608969206,108.739116912004,39.2232001956954
2015-02-15 00:00:00,1,173.75028056827,364.753165598913,79.4181901403666,42.1623907223372
2015-02-16 00:00:00,1,163.558074795494,431.697649601544,109.379407514915,42.7142271786533
2015-02-17 00:00:00,1,181.269519222602,443.781159383906,96.1639149938007,45.3321553138038
2015-02-18 00:00:00,1,179.495750449072,443.321669937065,93.3367559771107,38.1244030177818
2015-02-19 00:00:00,1,145.422152929786,401.961370323448,88.010159571703,36.6869074521841
2015-02-20 00:00:00,1,167.322592776894,446.56960409447,116.893814925887,35.9332796647862
2015-02-21 00:00:00,1,171.773128070784,447.751053075763,100.748129859558,38.0580677466084
2015-02-22 00:00:00,1,159.78166837233,491.62208917112,107.494392068238,42.3260451906269
2015-02-23 00:00:00,1,193.6143991681,414.563643425097,94.0905498012898,38.7090436180866
2015-02-24 00:00:00,1,180.027583198071,457.515383441982,108.634357650467,38.5718026110042
2015-02-25 00:00:00,1,167.449722784199,495.016097097734,108.199949216436,48.7493930420934
2015-02-26 00:00:00,1,156.531436447203,581.841411522504,95.6746828010768,22.6668650760368
2015-02-27 00:00:00,1,201.691813935519,373.282555725415,89.9325790687645,35.0989874165171
2015-02-28 00:00:00,1,169.785608882724,468.895567908607,111.73060171534,36.8440404629892
2015-03-01 00:00:00,1,164.38341910676,423.008309485294,119.659471838664,52.9784198388259
2015-03-02 00:00:00,1,182.62239767233,505.37331201419,112.250322740748,38.5718320049236
2015-03-03 00:00:00,1,188.418404816311,486.982135892302,103.358394572427,48.4757064628616
2015-03-04 00:00:00,1,156.680234575738,531.611535240841,89.94169751885,39.345315270677
2015-03-05 00:00:00,1,201.759705038855,403.020399093827,92.7910037471931,32.8275442633137
2015-03-06 00:00:00,1,161.083105277197,445.471494790325,85.9657974265833,40.5006439719973
2015-03-07 00:00:00,1,170.168423755777,474.768082747666,106.096830200295,31.2793026304182
2015-03-08 00:00:00,1,164.621865019234,473.952962251487,113.669311858397,42.5544611206076
2015-03-09 00:00:00,1,167.671188667793,510.351904888093,81.5095856424224,23.0688573760409
2015-03-10 00:00:00,1,157.264446625615,443.935091009529,105.913905668938,34.7177770715274
2015-03-11 00:00:00,1,198.556208248907,427.800991761895,90.5197866640648,34.7578164423397
2015-03-12 00:00:00,1,185.421396786392,367.837823752859,79.8753666500404,32.6053826697216
2015-03-13 00:00:00,1,164.487170275851,483.189692465731,99.3776085395349,45.1046795444634
2015-03-14 00:00:00,1,142.347895753862,413.351685883908,84.5918857521415,45.1438909636758
2015-03-15 00:00:00,1,166.776215632907,408.842968462523,104.660563554302,45.6892554377462
2015-03-16 00:00:00,1,146.323493018084,359.372691718897,99.5297192286369,42.7493390413334
2015-03-17 00:00:00,1,169.116437785183,510.161097362579,98.0756015485161,35.4709786261194
2015-03-18 00:00:00,1,139.123809665419,371.848804069372,113.411003770051,42.7293078524043
2015-03-19 00:00:00,1,168.129459524029,432.578673631408,101.039120158639,40.5922428467948
2015-03-20 00:00:00,1,156.845134910283,441.312725113751,109.239588191845,37.7089271537893
2015-03-21 00:00:00,1,170.751090679797,452.396782482651,92.7016729660182,44.7790583971019
2015-03-22 00:00:00,1,150.89994488782,488.284850054648,116.532445876229,37.1513110475769
2015-03-23 00:00:00,1,181.996376661645,446.527091564987,95.4516614872355,30.5345600767273
2015-03-24 00:00:00,1,183.411965861231,453.998711513057,95.8799717335423,39.0781320383597
2015-03-25 00:00:00,1,170.62659734116,393.032557828971,109.730296896168,35.1314285032828
2015-03-26 00:00:00,1,123.580170155335,528.30834513611,92.1475374038238,34.9690091357501
2015-03-27 00:00:00,1,162.583588891874,452.475225136193,87.1385272589518,37.9845937720396
2015-03-28 00:00:00,1,185.826825084255,516.877270718151,88.8844082902522,42.9275650705285
2015-03-29 00:00:00,1,185.537173588052,475.190525825568,105.117905102832,34.6721867416164
2015-03-30 00:00:00,1,136.82539470703,398.128499459908,102.987048641046,38.6343684811387
2015-03-31 00:00:00,1,168.9853036746,493.52671590237,86.2531472822822,37.9209787995344
2015-04-01 00:00:00,1,170.616603170188,473.894814807095,108.032764704505,30.042186671693
2015-04-02 00:00:00,1,194.020189723984,568.727512706369,96.81023796072,35.1225649708313
2015-04-03 00:00:00,1,182.173833787031,516.793753027944,88.9069622634447,42.6653634558359
2015-04-04 00:00:00,1,174.550962529123,459.065131739435,90.5925619549219,36.569109333035
2015-04-05 00:00:00,1,152.941187734828,368.918655218414,98.5954841346632,34.9885661924332
2015-04-06 00:00:00,1,175.74355433778,445.672164414223,96.2717728669538,37.6426550009116
2015-04-07 00:00:00,1,177.408311882586,375.972793004295,86.0820903082493,43.7176583006451
2015-04-08 00:00:00,1,178.840695997606,407.636503673825,100.07641402242,39.1042270540215
2015-04-09 00:00:00,1,153.597022277095,492.939911632234,111.964049439122,41.340749138736
2015-04-10 00:00:00,1,189.882481854107,433.019951420922,94.1195201952357,45.7130824082962
2015-04-11 00:00:00,1,173.730323030863,390.181000338754,95.5502899077421,43.4287566836233
2015-04-12 00:00:00,1,162.303360943869,482.064111282078,84.2258453359782,41.6079817970896
2015-04-13 00:00:00,1,189.53862306397,447.28083575464,108.248650283954,40.1225141197861
2015-04-14 00:00:00,1,169.033620376133,397.154555253059,137.396608134171,32.1390436691315
2015-04-15 00:00:00,1,205.894679001254,494.27721848373,127.143500378284,49.5889146351301
2015-04-16 00:00:00,1,174.008134699031,419.15911895695,89.7531937152352,42.9162204740071
2015-04-17 00:00:00,1,186.402830421158,434.01486053078,93.9494371327791,43.8912426347259
2015-04-18 00:00:00,1,172.702969575268,421.321325783585,92.7526344606218,39.8292210452816
2015-04-19 00:00:00,1,181.938999846343,293.05634843175,101.959845847786,43.3217066472566
2015-04-20 00:00:00,1,184.420366550772,344.47951804847,90.3177073560975,45.5128830342105
2015-04-21 00:00:00,1,196.256336000087,459.582464289189,93.5419219394693,41.9873146630804
2015-04-22 00:00:00,1,199.874380395621,486.89927224849,93.7539832657674,36.8261080373184
2015-04-23 00:00:00,1,172.573552761089,453.086861205817,78.0495575998357,40.4222193998956
2015-04-24 00:00:00,1,173.015856504822,456.37178427903,95.927186765061,39.5785279078827
2015-04-25 00:00:00,1,168.31879969949,514.31857252852,87.2336016567446,43.770268747159
2015-04-26 00:00:00,1,186.087144766251,491.556579217334,88.1168654431016,41.5898597784199
2015-04-27 00:00:00,1,167.623705892114,389.426704844765,94.7989342191592,45.2849501407845
2015-04-28 00:00:00,1,159.402514518814,479.881169894814,73.0512127650403,42.6192703598054
2015-04-29 00:00:00,1,157.183316121075,464.43510469102,99.9643028611175,41.6160789394836
2015-04-30 00:00:00,1,191.493262159677,476.284597006662,92.4800744870232,34.0423247490841
2015-05-01 00:00:00,1,167.353172600958,482.732461583598,103.801908185392,30.2304472398331
2015-05-02 00:00:00,1,173.516594229415,470.099460457667,108.398633974558,39.4265428047252
2015-05-03 00:00:00,1,158.353584147212,538.374077477527,103.903772254378,34.2826387246521
2015-05-04 00:00:00,1,155.959154007638,383.996239166031,105.913017022335,45.3707911073136
2015-05-05 00:00:00,1,165.139476799813,423.943293348678,103.586571452812,41.5750208050363
2015-05-06 00:00:00,1,150.414372037743,518.602248753713,98.1738154266614,43.7731464749277
2015-05-07 00:00:00,1,159.152083600372,424.394438035713,110.464307973153,42.8495086211953
2015-05-08 00:00:00,1,204.030424169292,484.691653701616,107.795077090761,40.2126026741519
2015-05-09 00:00:00,1,193.018044196747,426.298187118329,97.5288151895268,45.2029421515016
2015-05-10 00:00:00,1,152.762262341532,397.76916147951,90.1747286686103,51.2787715934608
2015-05-11 00:00:00,1,154.914564430887,500.299630687258,108.541947726208,45.0877123162349
2015-05-12 00:00:00,1,181.865614644672,493.46549242091,119.92806030888,42.094908087421
2015-05-13 00:00:00,1,171.567864138363,494.062735003534,96.846368882647,39.9481413427418
2015-05-14 00:00:00,1,142.682110564112,406.473039146403,93.6611759752746,43.0213080563835
2015-05-15 00:00:00,1,165.120045893112,473.609459045931,104.728095489223,40.3194488830871
2015-05-16 00:00:00,1,154.011038970863,474.062327236485,96.7039626757817,39.0662299726334
2015-05-17 00:00:00,1,172.005291415231,524.087441228202,116.5319734336,39.6795049664478
2015-05-18 00:00:00,1,191.30350507975,516.210389463375,96.4652458213206,38.990594250199
2015-05-19 00:00:00,1,158.62336794115,514.713177690751,82.6391512925794,45.7630691644325
2015-05-20 00:00:00,1,184.095412991953,499.998931734164,109.640162591075,36.9368417152802
2015-05-21 00:00:00,1,150.962179474905,484.045542040303,91.5428497538806,36.1275005575747
2015-05-22 00:00:00,1,165.550779031529,408.347422805148,120.398712626856,36.3401463746628
2015-05-23 00:00:00,1,170.890254800545,396.91118995379,103.599994610952,36.6823399724322
2015-05-24 00:00:00,1,149.523463089791,431.040439824799,123.342202683815,42.9115209180368
2015-05-25 00:00:00,1,202.260625116167,460.397021332622,92.8812761929904,52.0811810333867
2015-05-26 00:00:00,1,160.784488437329,422.52752857514,114.476795862812,38.2178303170562
2015-05-27 00:00:00,1,159.404097715822,439.656619357157,96.4159658085162,39.2893095508339
2015-05-28 00:00:00,1,180.959383777867,442.181786923217,107.091318717845,40.0158918598305
2015-05-29 00:00:00,1,150.976537917255,410.47620708957,100.781014874654,33.32853059857
2015-05-30 00:00:00,1,161.561372196177,401.596772169596,97.2479531446434,35.5914300855344
2015-05-31 00:00:00,1,135.289637969344,448.633846092288,95.5513568961839,33.0702986396218
2015-06-01 00:00:00,1,161.952400601135,509.892105925879,89.6031503749111,40.266107486046
2015-06-02 00:00:00,1,172.725083743341,399.879216218378,116.398376996918,48.3975230462578
2015-06-03 00:00:00,1,181.796496770929,320.915791263459,123.758306147289,35.3078080452866
2015-06-04 00:00:00,1,173.033122783622,392.108645068943,104.283647777483,37.1944178586676
2015-06-05 00:00:00,1,161.619981615422,474.31271798669,113.761743429929,41.9467126207589
2015-06-06 00:00:00,1,150.096120735988,441.314035548482,127.651098316638,38.286730628236
2015-06-07 00:00:00,1,204.949731414472,425.82120944925,105.041526383878,36.2473497765242
2015-06-08 00:00:00,1,174.593800485576,457.554187320508,92.4592835518578,41.3180990547179
2015-06-09 00:00:00,1,149.923175957363,392.971959650539,111.338392556096,37.6613774802802
2015-06-10 00:00:00,1,180.091975033853,439.528683059679,110.661382484838,45.6522416694551
2015-06-11 00:00:00,1,161.316923166794,519.263673317448,95.2896655698397,40.3486252636531
2015-06-12 00:00:00,1,175.988754496772,424.354879495986,85.71864191983,43.554163625032
2015-06-13 00:00:00,1,168.07405280362,427.412288985542,102.1489495515,44.3969932941796
2015-06-14 00:00:00,1,162.603993446003,402.215764599315,89.1424881761316,40.699159695634
2015-06-15 00:00:00,1,160.003118186647,543.76055789017,94.8331546601216,41.443009244352
2015-06-16 00:00:00,1,164.831772929142,451.48126155636,91.2533844565893,34.1928688573102
2015-06-17 00:00:00,1,169.176686447204,489.449052349491,97.2310462835036,33.4496350528634
2015-06-18 00:00:00,1,156.944832719751,426.211801848085,100.819132672963,57.5133119477171
2015-06-19 00:00:00,1,179.542957915741,484.975256120407,103.319618045708,45.0743400038079
2015-06-20 00:00:00,1,166.582316676581,459.795582002773,99.6080729764804,44.3909552789521
2015-06-21 00:00:00,1,163.049536747026,357.364207240545,79.452294538849,38.2527451129767
2015-06-22 00:00:00,1,170.629302445902,417.337725061425,103.136571261359,52.4445522686748
2015-06-23 00:00:00,1,167.990258676613,388.540806227203,83.436835217781,39.2853542149602
2015-06-24 00:00:00,1,166.451810546921,465.138464555506,101.937457477122,33.6518795709801
2015-06-25 00:00:00,1,181.649957745238,429.421904361478,100.636451893643,40.7041582484798
2015-06-26 00:00:00,1,153.00607028635,498.084044838722,104.317446134177,42.9114158179165
2015-06-27 00:00:00,1,177.404451702456,430.115769947773,115.222681809679,47.4388480099457
2015-06-28 00:00:00,1,170.278746516521,450.414786591257,109.792541884828,48.8824806940761
2015-06-29 00:00:00,1,127.321875988689,425.613711549406,87.4909451700132,32.9758718834307
2015-06-30 00:00:00,1,175.874447806719,424.016130574198,124.365693058614,51.825248354214
2015-07-01 00:00:00,1,150.557067119407,431.940000991141,105.765624613137,36.1896062994326
2015-07-02 00:00:00,1,147.340409130284,406.41590076353,111.652118666608,44.5819681503446
2015-07-03 00:00:00,1,167.70546725457,501.773234550845,94.3470220083674,39.9639952349927
2015-07-04 00:00:00,1,186.00962619464,482.532606218994,104.651422635829,34.5491232246455
2015-07-05 00:00:00,1,178.930194481041,525.231251506773,106.516043800061,47.1088380902115
2015-07-06 00:00:00,1,184.313332736308,381.52281894303,106.706139848693,32.7304640119924
2015-07-07 00:00:00,1,186.425855128598,553.663490028042,107.279937311917,42.1388982715196
2015-07-08 00:00:00,1,171.16564130312,456.805873151028,98.559304521299,53.60813480767
2015-07-09 00:00:00,1,140.453643269803,419.723073356285,89.9269121032808,45.5825665575562
2015-07-10 00:00:00,1,199.75067651605,448.795255137472,104.978246897209,37.8642657515151
2015-07-11 00:00:00,1,149.398840662172,500.337283204259,101.50255477036,29.4333069318933
2015-07-12 00:00:00,1,184.562727291523,481.982441712521,114.163511145754,35.4431665296416
2015-07-13 00:00:00,1,166.910188230723,425.415055013089,118.341849871627,55.8861899200726
2015-07-14 00:00:00,1,155.114935069306,446.448000300755,94.3666438081635,58.6904432426763
2015-07-15 00:00:00,1,172.332873501451,515.15950929929,88.9948858282188,48.1887675427677
2015-07-16 00:00:00,1,153.178369751778,395.886072196575,95.4430049578527,43.6366179666243
2015-07-17 00:00:00,1,146.937695822043,413.653955484247,93.6692624547143,41.0843671835512
2015-07-18 00:00:00,1,147.584100247617,474.226627336531,95.8684937815722,38.9523239835159
2015-07-19 00:00:00,1,160.726909742922,388.847939345079,91.2739050188497,42.3394115265947
2015-07-20 00:00:00,1,169.896642060655,449.768613557574,97.2958046548223,42.0799819196982
2015-07-21 00:00:00,1,157.032030287567,485.504681876041,109.959572108351,28.9778885922135
2015-07-22 00:00:00,1,182.571790949089,397.100052749437,116.950443533198,42.0699216745296
2015-07-23 00:00:00,1,177.89444971924,365.899899127027,101.431331811913,36.1968238450236
2015-07-24 00:00:00,1,193.692031866927,378.99555938828,92.4355669398408,50.1850121908579
2015-07-25 00:00:00,1,155.02068458986,470.907078878131,113.888987045524,39.5865489533912
2015-07-26 00:00:00,1,205.103341705541,415.729420482071,88.6940754579568,48.5408956774674
2015-07-27 00:00:00,1,176.120452172155,465.830170239139,100.904201388687,33.3948453331927
2015-07-28 00:00:00,1,183.181694236021,444.993315307979,106.103054274699,37.5985464421164
2015-07-29 00:00:00,1,193.136942475971,398.809899372615,113.342281649306,36.5434362946965
2015-07-30 00:00:00,1,153.277150457074,475.033970699549,105.606793711636,34.7470054980468
2015-07-31 00:00:00,1,167.348535510229,494.556592992731,101.984890708352,34.8580092462958
2015-08-01 00:00:00,1,142.423663612982,409.357423819367,107.137377069353,45.5202740140483
2015-08-02 00:00:00,1,179.569492778989,388.052155608238,123.522609094022,46.7103258049173
2015-08-03 00:00:00,1,172.766498362913,433.74090029905,91.2499921874574,36.3148455863337
2015-08-04 00:00:00,1,186.839883231423,437.199014943016,97.3692021759864,50.5719233477544
2015-08-05 00:00:00,1,165.258320869326,393.293845843014,90.1204709489064,35.5982350101424
2015-08-06 00:00:00,1,177.943248995504,416.698045849446,104.814061279998,38.065126830768
2015-08-07 00:00:00,1,168.014472091687,414.947263867957,96.5508227633775,48.131988992801
2015-08-08 00:00:00,1,131.991218482166,398.479435979152,96.7623888858105,37.2894530018024
2015-08-09 00:00:00,1,166.912960881072,500.446792908257,105.44002300163,38.1188241418878
2015-08-10 00:00:00,1,185.98387389537,365.677017384389,101.780293138116,37.1188578134079
2015-08-11 00:00:00,1,169.979516734152,437.649376216094,105.087130219176,43.5942866388796
2015-08-12 00:00:00,1,182.136267978757,427.949665510969,93.6863079077144,39.7444398200678
2015-08-13 00:00:00,1,185.570656454657,398.026130958118,92.0803902606993,37.1665231611157
2015-08-14 00:00:00,1,177.681512090115,546.663530137318,114.510543311459,49.3966915636785
2015-08-15 00:00:00,1,198.073012554571,514.502042684676,85.6205620026457,38.7624788126848
2015-08-16 00:00:00,1,200.995337952347,396.115285983118,106.345226640421,39.9445847900015
2015-08-17 00:00:00,1,146.458423437715,424.816088049367,91.4786600857003,42.52594535351
2015-08-18 00:00:00,1,141.080691426076,539.319892631359,126.9160074679,43.6348865557397
2015-08-19 00:00:00,1,163.294375511199,411.845170564394,97.4869978950132,45.9884107561968
2015-08-20 00:00:00,1,157.860382285808,439.784056767081,111.522070231829,45.0161888017264
2015-08-21 00:00:00,1,165.524806792271,518.968216501308,99.4984090587913,37.6258457371164
2015-08-22 00:00:00,1,177.186746902684,367.413589571034,97.4465813547923,49.4926313253577
2015-08-23 00:00:00,1,187.617850856621,471.999418475106,104.699886108677,32.4604297574536
2015-08-24 00:00:00,1,193.242220095036,440.344326139319,105.936887975454,44.0137377428537
2015-08-25 00:00:00,1,176.30787556379,463.255328329008,98.6025635472098,40.2071318025798
2015-08-26 00:00:00,1,179.891042049375,413.221704249975,101.040338024957,42.5424523718585
2015-08-27 00:00:00,1,167.250699162038,498.035826063217,86.4288383048575,38.9558938637317
2015-08-28 00:00:00,1,160.934169750507,439.875295907749,102.596777793105,39.9691684249165
2015-08-29 00:00:00,1,153.65864121169,374.409421170294,89.3941787520441,45.753354661969
2015-08-30 00:00:00,1,177.467232082834,483.251708017062,88.4593426198775,40.0717946548376
2015-08-31 00:00:00,1,171.290881606339,412.589029627233,100.424495747483,39.1793724192202
2015-09-01 00:00:00,1,165.690771406247,405.36399855955,94.3183884028387,48.3154478624135
2015-09-02 00:00:00,1,184.83806796038,442.505206248186,77.7316465090309,58.2190334798922
2015-09-03 00:00:00,1,174.650157243524,465.220675533367,106.26326980523,49.3287135400702
2015-09-04 00:00:00,1,164.431436728102,460.842302092482,111.41863420416,39.5819034158742
2015-09-05 00:00:00,1,164.429762811423,353.490705782186,118.208911035303,40.6543279042409
2015-09-06 00:00:00,1,156.521025433872,411.71037950269,102.6550660324,37.7268305215944
2015-09-07 00:00:00,1,174.151022200827,434.013684807832,109.544041477259,42.3179666110127
2015-09-08 00:00:00,1,190.106526771979,232.725578124109,89.0447028407309,32.3986481005408
2015-09-09 00:00:00,1,173.663157414508,275.705070117556,100.865180245445,29.7073703946035
2015-09-10 00:00:00,1,182.453685295667,506.612225282889,86.2818936518053,30.001175739555
2015-09-11 00:00:00,1,180.002486437805,579.16626267787,90.7670132034414,45.1053273261088
2015-09-12 00:00:00,1,176.732627330979,331.349123486406,79.1539240852293,39.0071203819411
2015-09-13 00:00:00,1,153.826113333226,433.758292930888,103.591248121203,30.4669340804984
2015-09-14 00:00:00,1,169.511918949236,454.173285938679,105.569394837535,48.1495816207263
2015-09-15 00:00:00,1,149.106017952218,402.675374780144,98.5445352741231,40.9414547770288
2015-09-16 00:00:00,1,163.756414559196,446.042745212366,109.734931123928,47.3962471335185
2015-09-17 00:00:00,1,187.838194487038,469.391341973771,97.5160065429696,42.4378937399556
2015-09-18 00:00:00,1,160.219012264064,419.375469905124,99.8654536446115,44.111284150325
2015-09-19 00:00:00,1,173.006456028299,473.015855059167,100.060849688396,41.8672542904246
2015-09-20 00:00:00,1,153.448100368164,365.488442456937,86.7496374877198,39.0241077851865
2015-09-21 00:00:00,1,184.081130453962,364.598498644799,81.3736539904773,33.0947861795706
2015-09-22 00:00:00,1,166.638334770924,476.396128844567,93.9469299092542,36.6958956798976
2015-09-23 00:00:00,1,154.393368906519,397.063307026854,93.0791725100695,35.0825229394559
2015-09-24 00:00:00,1,176.188015786461,414.154712854751,99.3102107411662,49.0311521322825
2015-09-25 00:00:00,1,181.61627585601,496.619925242088,104.179057878407,42.7916719235226
2015-09-26 00:00:00,1,193.780759483417,488.034903910968,90.6294673511225,44.9952743976814
2015-09-27 00:00:00,1,169.807085487909,481.171054607786,97.0013599578687,41.5891913545736
2015-09-28 00:00:00,1,190.295410877679,444.582359547159,89.9528740160843,43.4316055133232
2015-09-29 00:00:00,1,190.081793459386,511.787271620167,114.146350271333,34.2221819449403
2015-09-30 00:00:00,1,201.815426138371,446.981917962117,101.635452904201,35.6621734347429
2015-10-01 00:00:00,1,180.541240121778,448.6846903645,92.2338573641925,38.0587232675069
2015-10-02 00:00:00,1,177.244923062841,436.869605566571,95.6619020567059,44.4409017304025
2015-10-03 00:00:00,1,145.791380200522,474.130068169363,105.559167154066,43.95604548529
2015-10-04 00:00:00,1,172.413438974314,434.900426126023,92.3860146063469,31.6434013784597
2015-10-05 00:00:00,1,154.053151903821,369.615286864768,89.8686708993151,33.7012934900108
2015-10-06 00:00:00,1,172.39924482637,375.816436479381,91.7006104186651,35.9318259295336
2015-10-07 00:00:00,1,180.955486698958,410.109564356657,98.3908622717473,40.4542863591058
2015-10-08 00:00:00,1,195.15044769463,435.958970289614,121.847195121555,47.6069674114665
2015-10-09 00:00:00,1,149.063024845229,519.736031541779,98.9991628805076,40.8953644114417
2015-10-10 00:00:00,1,163.832360953823,364.026809786467,85.8445309536696,44.9657587793151
2015-10-11 00:00:00,1,165.535563313526,469.994186961101,106.791252357235,34.158076206326
2015-10-12 00:00:00,1,167.538876731835,518.854422202886,94.5695138534202,41.1629618560095
2015-10-13 00:00:00,1,167.173110413717,453.456886810097,97.9764426498457,42.8559986743616
2015-10-14 00:00:00,1,191.659073103515,470.004465545299,117.721810703193,41.4190232097597
2015-10-15 00:00:00,1,121.989015240983,504.464072816616,102.902135308973,40.0532518170475
2015-10-16 00:00:00,1,165.550319906386,378.209993645128,95.6159457593399,38.9407177220546
2015-10-17 00:00:00,1,184.222374294157,411.350859326224,100.258941229143,40.4052435967025
2015-10-18 00:00:00,1,179.546327854049,462.444270148553,107.90354600741,45.4522828656518
2015-10-19 00:00:00,1,167.704949339309,460.433315870035,100.014461821501,41.7548963576114
2015-10-20 00:00:00,1,150.321589500218,414.046333567846,111.401208043926,37.2896913130492
2015-10-21 00:00:00,1,172.814028637872,473.914784807225,106.547077433339,46.1915072547917
2015-10-22 00:00:00,1,184.691413019981,446.425596514223,89.2469254996142,45.8344521315123
2015-10-23 00:00:00,1,157.203551222742,437.108144414826,100.457035593779,39.3591052265675
2015-10-24 00:00:00,1,183.327650133576,477.673518512803,95.4125122677851,37.7471870477392
2015-10-25 00:00:00,1,190.904988474377,467.188648280495,110.190200805188,47.1188388982488
2015-10-26 00:00:00,1,177.861101896847,464.982124628484,106.967138375844,52.1975318049325
2015-10-27 00:00:00,1,166.286375597479,445.394024510333,104.775912500661,39.2021394455861
2015-10-28 00:00:00,1,175.247480847805,368.20895150757,126.025828616137,37.9954501095984
2015-10-29 00:00:00,1,174.961851507254,400.709288857928,112.214209280403,40.8991635477707
2015-10-30 00:00:00,1,179.635591773676,386.514017915453,117.097619400969,35.8469427291512
2015-10-31 00:00:00,1,168.710978357088,459.589009778958,84.6007984556451,40.6858178855619
2015-11-01 00:00:00,1,151.960930954011,369.310848033384,102.805333029395,43.5090670874071
2015-11-02 00:00:00,1,189.412977710567,466.380173456622,91.8660812541769,34.9801841989154
2015-11-03 00:00:00,1,164.26927137364,462.31498424564,95.8999943195048,35.6044317928965
2015-11-04 00:00:00,1,164.125200537107,452.620170415385,103.790856835035,35.3952226141589
2015-11-05 00:00:00,1,165.334966584644,365.681345617146,102.678655460435,47.9114676721514
2015-11-06 00:00:00,1,158.69556137794,422.17618092598,90.7476124660771,41.4535544974968
2015-11-07 00:00:00,1,175.534982033632,480.511748003829,96.1282775631586,43.5553375137025
2015-11-08 00:00:00,1,183.995132520213,350.83681080952,107.179483476413,38.5240888030472
2015-11-09 00:00:00,1,168.972856273661,436.391923926972,96.1656286752189,41.7680137114271
2015-11-10 00:00:00,1,170.805454813407,394.092431002982,81.6127908588674,41.7616217614318
